Year,Location,Plant_Date,County,Date,LocMinTempF,LocMaxTempF,CIMIS,StatMinTempF,StatMaxTempF,HeadM105,HeadM206,HeadM209,HeadM210,HeadM211,HeadM401,,,,
2016,Canal,4/23/16,Colusa,2016-05-05,57.1,67.5,Biggs244,55.8,68.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-06,54.2,69.0,Biggs244,52.8,72.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-07,57.8,61.9,Biggs244,57.9,63.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-08,58.6,72.3,Biggs244,58.4,74.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-09,54.3,76.7,Biggs244,56.9,79.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-10,62.0,84.2,Biggs244,57.0,85.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-11,60.0,87.8,Biggs244,58.9,90.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-12,62.7,88.8,Biggs244,60.1,95.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-13,59.0,86.3,Biggs244,57.1,86.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-14,52.5,77.4,Biggs244,53.0,79.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-15,58.8,81.5,Biggs244,55.7,83.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-16,63.4,82.8,Biggs244,58.7,84.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-17,65.3,87.9,Biggs244,63.4,89.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-18,63.4,92.3,Biggs244,61.9,95.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-19,62.4,79.3,Biggs244,62.3,85.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-20,55.1,64.9,Biggs244,53.0,64.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-21,50.8,65.1,Biggs244,51.0,70.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-22,51.3,70.6,Biggs244,51.5,72.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-23,54.2,70.6,Biggs244,53.5,77.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-24,56.4,74.9,Biggs244,57.3,79.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-25,58.4,80.0,Biggs244,55.0,82.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-26,58.0,82.6,Biggs244,57.0,88.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-27,62.9,83.9,Biggs244,58.7,89.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-28,65.8,84.8,Biggs244,64.6,90.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-29,62.4,88.3,Biggs244,62.3,96.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-30,65.4,93.7,Biggs244,63.4,98.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-05-31,67.7,93.9,Biggs244,66.5,99.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-01,69.9,91.3,Biggs244,65.5,95.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-02,63.8,89.8,Biggs244,61.1,98.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-03,66.4,94.9,Biggs244,64.4,103.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-04,69.3,85.6,Biggs244,65.7,92.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-05,67.5,93.0,Biggs244,64.9,100.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-06,69.0,89.5,Biggs244,67.6,94.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-07,61.9,85.6,Biggs244,61.5,90.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-08,58.2,81.3,Biggs244,58.9,87.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-09,57.1,79.8,Biggs244,57.3,83.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-10,58.6,82.3,Biggs244,59.5,82.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-11,58.4,85.5,Biggs244,58.4,88.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-12,62.4,85.8,Biggs244,64.1,87.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-13,58.0,78.9,Biggs244,60.6,83.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-14,55.3,74.4,Biggs244,57.2,77.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-15,52.9,67.9,Biggs244,54.1,70.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-16,51.1,70.4,Biggs244,52.1,72.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-17,58.0,72.2,Biggs244,58.1,76.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-18,56.5,74.2,Biggs244,54.7,78.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-19,55.8,85.3,Biggs244,54.4,87.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-20,59.1,87.8,Biggs244,58.7,94.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-21,63.5,94.4,Biggs244,61.6,97.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-22,62.4,85.4,Biggs244,62.3,90.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-23,59.0,83.2,Biggs244,60.9,88.8,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-24,60.1,90.3,Biggs244,60.1,95.3,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-25,60.9,91.4,Biggs244,63.6,98.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-26,64.2,98.5,Biggs244,65.3,107.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-27,66.4,100.8,Biggs244,64.5,110.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-28,66.2,94.0,Biggs244,64.7,102.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-29,66.3,92.0,Biggs244,64.2,99.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-06-30,63.7,99.6,Biggs244,62.4,104.7,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-01,68.7,92.7,Biggs244,68.3,96.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-02,64.9,88.4,Biggs244,62.6,91.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-03,62.7,87.8,Biggs244,62.4,91.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-04,60.3,87.6,Biggs244,62.4,88.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-05,59.1,85.2,Biggs244,59.3,86.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-06,58.2,84.6,Biggs244,57.2,85.6,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-07,59.0,84.5,Biggs244,59.6,85.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-08,57.7,82.7,Biggs244,57.9,87.0,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-09,61.6,81.0,Biggs244,61.2,87.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-10,56.0,79.0,Biggs244,54.2,86.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-11,59.8,85.2,Biggs244,60.1,90.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-12,59.1,84.5,Biggs244,61.1,91.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-13,61.8,93.0,Biggs244,59.6,97.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-14,63.9,89.8,Biggs244,61.2,99.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-15,63.9,87.7,Biggs244,65.1,96.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-16,61.1,83.9,Biggs244,63.5,88.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-17,57.3,79.9,Biggs244,60.4,84.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-18,56.2,78.7,Biggs244,57.9,83.4,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-19,56.6,81.0,Biggs244,58.1,87.1,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-20,56.9,85.4,Biggs244,55.0,89.5,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-21,56.4,82.6,Biggs244,57.2,89.9,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-22,57.2,92.6,Biggs244,56.7,96.2,preHeading,preHeading,preHeading,preHeading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-23,60.7,98.5,Biggs244,63.7,99.5,preHeading,preHeading,preHeading,Heading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-24,63.0,90.9,Biggs244,64.9,96.8,preHeading,preHeading,preHeading,Heading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-25,61.8,91.3,Biggs244,64.5,102.1,Heading,preHeading,preHeading,Heading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-26,63.0,97.1,Biggs244,65.0,103.3,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-27,64.7,93.4,Biggs244,69.8,99.6,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-28,65.4,94.4,Biggs244,66.9,102.5,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-29,65.8,93.7,Biggs244,68.2,101.4,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-30,64.4,90.6,Biggs244,65.6,96.0,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-07-31,59.9,88.3,Biggs244,61.7,92.3,Heading,Heading,preHeading,Heading,preHeading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-01,59.4,86.9,Biggs244,58.2,90.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-02,58.5,88.8,Biggs244,58.4,94.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-03,63.4,92.7,Biggs244,64.2,101.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-04,57.9,84.0,Biggs244,61.5,87.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-05,53.9,81.6,Biggs244,56.9,85.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-06,58.0,84.5,Biggs244,58.7,88.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-07,56.2,85.4,Biggs244,58.6,89.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-08,58.4,86.3,Biggs244,60.4,91.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-09,58.3,91.6,Williams250,63.9,91.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-10,59.4,87.6,Williams250,61.9,89.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-11,59.3,88.6,Williams250,56.6,91.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-12,59.5,90.1,Williams250,58.2,92.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-13,60.0,92.2,Williams250,59.8,95.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-14,60.0,90.6,Williams250,59.0,96.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-15,57.7,89.0,Williams250,56.2,90.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-16,59.1,88.6,Williams250,58.7,92.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-17,60.6,89.0,Williams250,61.7,91.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-18,61.0,90.7,Williams250,61.5,93.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-19,61.8,87.4,Williams250,62.1,90.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-20,59.8,90.4,Williams250,60.4,91.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-21,58.7,85.9,Williams250,59.5,87.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-22,57.2,85.7,Williams250,57.3,88.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-23,55.8,84.0,Williams250,56.6,86.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-24,54.2,85.2,Williams250,55.1,87.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-25,56.1,86.8,Williams250,56.3,89.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-26,52.2,83.7,Williams250,54.0,86.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-27,53.7,81.7,Williams250,55.3,85.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-28,52.0,85.1,Williams250,52.5,86.9,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-29,52.3,80.8,Williams250,53.8,84.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-30,56.1,86.9,Williams250,57.1,88.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-08-31,53.8,86.2,Williams250,54.7,87.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-01,53.6,83.8,Williams250,53.6,86.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-02,55.1,87.1,Williams250,56.3,87.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-03,54.3,83.5,Williams250,56.7,83.7,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-04,52.1,79.7,Williams250,52.5,83.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-05,47.6,91.5,Williams250,51.3,90.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-06,47.8,87.5,Williams250,50.4,90.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-07,53.3,92.6,Williams250,56.1,94.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-08,54.7,90.9,Williams250,57.5,89.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-09,54.0,91.9,Williams250,54.3,92.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-10,53.5,91.6,Williams250,54.4,89.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-11,53.2,83.6,Williams250,53.1,82.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-12,51.3,74.9,Williams250,50.5,78.0,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-13,47.2,75.8,Williams250,51.6,74.8,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-14,47.0,80.9,Williams250,47.0,83.1,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-15,47.3,86.6,Williams250,49.5,85.6,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-16,49.2,91.5,Williams250,50.0,92.2,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-17,49.8,92.3,Williams250,50.5,91.3,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-18,53.6,95.3,Williams250,55.5,93.5,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,Canal,4/23/16,Colusa,2016-09-19,56.2,89.2,Williams250,58.5,93.4,Heading,Heading,Heading,Heading,Heading,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-05,53.3,69.9,StatenIsland242,52.1,66.2,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-06,54.4,62.3,StatenIsland242,51.9,65.0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-07,54.3,62.4,StatenIsland242,53.5,63.0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-08,52.4,73.3,StatenIsland242,51.1,72.9,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-09,51.3,76.4,StatenIsland242,46.1,75.7,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-10,47.4,87.2,StatenIsland242,43.7,87.0,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-11,51.9,86.9,StatenIsland242,46.0,86.1,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-12,53.8,88.1,StatenIsland242,47.7,84.9,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-13,54.5,76.9,StatenIsland242,53.2,73.5,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-14,54.0,78.1,StatenIsland242,51.8,74.3,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-15,50.7,82.2,StatenIsland242,47.4,80.4,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-16,55.5,87.9,StatenIsland242,49.0,84.8,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-17,54.3,92.1,StatenIsland242,53.3,90.3,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-18,52.6,95.8,StatenIsland242,54.2,95.9,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-19,57.2,80.4,StatenIsland242,56.0,77.1,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-20,51.8,69.9,StatenIsland242,50.1,68.3,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-21,46.6,68.0,StatenIsland242,45.0,68.5,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-22,48.5,71.1,StatenIsland242,43.7,70.5,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-23,46.7,76.3,StatenIsland242,46.9,75.1,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-24,46.6,75.5,StatenIsland242,47.2,73.9,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-25,52.0,78.6,StatenIsland242,45.5,75.8,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-26,46.7,84.6,StatenIsland242,45.8,82.6,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-27,49.0,88.4,StatenIsland242,46.7,88.1,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-28,59.5,89.0,StatenIsland242,56.5,89.5,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-29,52.6,90.0,StatenIsland242,48.3,87.5,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-30,53.3,95.6,StatenIsland242,49.4,92.4,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-05-31,53.2,100.6,StatenIsland242,51.0,96.5,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-06-01,53.4,97.0,StatenIsland242,49.6,93.2,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-06-02,52.2,96.0,StatenIsland242,48.3,94.3,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-06-03,57.2,100.5,StatenIsland242,54.3,101.2,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
2016,DelRio,5/5/16,SanJoaquin,2016-06-04,60.8,91.1,StatenIsland242,58.9,94.8,preHeading,preHeading,preHeading,preHeading,Notplanted,Notplanted,,,,
